,mean_time,totalworkingyears,age,jobsatisfaction,yearswithcurrmanager,yearsatcompany,monthlyincome,maritalstatus_Married,maritalstatus_Divorced,distancefromhome,trainingtimeslastyear,percentsalaryhike,worklifebalance,yearssincelastpromotion,numcompaniesworked,education,gender_Female,joblevel,stockoptionlevel,attrition
1263,9.560480812137223,11,51,4,0,10,24500,0,0,8,2,12,1,1,0,4,1,5,1,0
1264,7.6499665327977775,11,30,2,7,11,92500,0,1,9,0,12,2,2,1,3,0,1,3,0
1265,8.549974341811666,21,46,1,5,10,20740,1,0,12,3,15,2,9,2,1,0,1,1,0
1266,7.076050870147222,12,32,3,7,11,101690,0,0,15,6,14,3,5,1,3,0,1,0,0
1267,7.341831771530555,16,54,3,3,4,48550,1,0,25,2,25,1,0,9,1,1,1,1,0
1268,7.357174252565555,4,24,3,2,3,40870,1,0,6,1,20,2,0,0,2,0,2,3,0
1269,5.822518964747777,5,28,3,4,5,23670,1,0,9,2,13,4,0,1,4,0,2,0,0
1270,6.567639446675555,38,58,3,8,37,29720,0,0,8,2,14,2,1,0,4,0,2,0,0
1271,6.570606871931944,17,44,2,2,3,195860,1,0,23,3,16,4,1,4,2,1,1,0,0
1272,10.065757474341668,7,37,1,2,3,54840,0,1,9,4,17,3,0,0,3,0,2,0,1
1273,7.480546630968056,1,32,1,0,1,20610,0,0,12,2,15,3,0,1,2,1,1,1,0
1274,7.2556816153502774,16,34,3,10,16,41980,0,0,1,2,22,3,2,1,4,0,4,1,0
1275,7.221044176706667,17,37,4,0,1,68150,0,1,24,3,20,4,0,5,2,0,1,1,0
1276,6.777565818830833,30,59,4,2,3,47230,1,0,12,0,14,3,2,9,2,0,2,0,0
1277,8.968299866131112,28,50,2,7,8,61420,1,0,3,3,13,2,0,3,4,0,4,2,0
1278,8.23665997322611,6,25,3,3,6,82370,0,0,10,6,13,3,0,1,1,0,2,0,1
1279,7.45406291834,2,25,4,1,2,88530,1,0,26,3,22,3,2,1,3,0,1,1,0
1280,6.086054216867222,1,22,4,0,0,193310,0,0,2,2,12,3,0,1,1,0,1,1,0
1281,7.188787371708889,23,51,1,8,13,20730,0,0,1,4,14,2,12,3,3,1,1,1,0
1282,7.855391566264999,9,34,3,6,9,55620,0,0,4,3,15,3,0,1,4,1,5,0,1
1283,7.52172021419,23,54,4,4,5,196130,0,0,9,5,17,3,4,2,3,0,1,0,0
1284,6.2013933511825,6,24,3,2,5,34070,1,0,2,4,13,3,1,0,1,0,2,1,0
1285,5.710753012048055,12,34,2,0,1,50630,0,1,4,2,12,3,0,6,3,1,2,1,0
1286,5.796918786256111,12,37,4,3,5,46390,0,0,6,3,12,3,1,2,1,0,1,2,0
1287,7.508684738955556,14,34,1,8,11,48760,0,0,9,3,21,3,5,2,2,0,2,1,0
1288,7.631972333779445,10,36,4,8,9,26900,1,0,7,1,11,3,2,0,3,0,1,0,0
1289,7.1685508701472225,7,36,4,0,1,175670,0,1,1,6,13,3,0,5,3,1,2,0,0
1290,8.21362672913861,25,43,4,12,25,24080,1,0,3,3,12,4,4,1,4,0,1,1,0
1291,7.339873940205,10,30,3,9,10,28140,0,1,10,2,24,2,0,1,3,1,3,0,0
1292,6.546893128067778,8,33,2,7,7,112450,1,0,7,3,21,4,0,0,3,0,2,0,0
1293,8.397965194109721,7,56,2,3,5,33120,1,0,15,1,19,3,4,9,3,0,2,0,1
1294,6.444717759928333,23,51,3,15,20,190490,0,0,3,2,14,3,15,7,2,1,2,1,0
1295,7.858526327532222,12,31,3,7,7,21410,1,0,2,2,20,2,7,4,4,1,3,0,1
1296,7.283892235608889,5,26,2,3,5,57690,1,0,17,4,19,2,4,1,3,1,2,0,0
1297,7.093365684961944,40,58,4,6,40,43850,1,0,2,2,13,2,15,1,2,1,1,1,1
1298,8.987822400713888,0,19,3,0,0,53320,0,0,5,2,23,2,0,1,2,0,1,1,1
1299,6.046729138777222,3,22,4,1,2,46630,1,0,29,1,13,3,2,0,4,0,1,1,0
1300,6.934386434627222,16,49,1,11,15,47240,1,0,2,3,11,2,5,1,3,1,1,1,0
1301,7.4338900044622225,18,43,3,2,3,32110,0,0,2,2,13,3,1,4,2,0,1,0,0
1302,6.796034136546111,16,50,4,1,2,53770,0,0,19,3,14,3,2,4,4,0,2,1,0
1303,8.270986166889722,4,31,3,2,2,40660,1,0,15,2,22,3,2,3,1,1,2,0,1
1304,7.4667358322175,12,41,3,7,9,52080,0,1,17,2,11,3,0,3,2,0,1,3,0
1305,7.598898929049444,8,26,3,7,8,48770,1,0,17,5,13,3,5,1,4,0,2,1,0
1306,6.444043953591945,7,36,2,1,3,31170,0,1,25,2,21,3,0,6,1,0,2,1,0
1307,6.930098170459445,18,51,4,3,4,15690,0,0,6,2,11,3,0,2,3,1,1,0,1
1308,7.750476349843611,17,39,3,9,15,196580,1,0,7,3,13,4,5,4,3,1,1,1,0
1309,7.386420124944167,6,25,3,2,2,30690,1,0,29,3,14,3,2,2,1,1,3,1,0
1310,9.272661758143611,12,30,4,7,11,104350,1,0,21,5,11,1,4,0,1,0,2,0,0
1311,7.6795816599730555,10,32,1,4,5,41480,0,0,2,0,15,4,0,7,4,1,2,0,1
1312,6.811443551985556,9,45,4,3,6,57680,0,0,2,4,23,2,0,5,1,1,2,1,0
1313,10.290413877733055,19,38,3,2,3,50420,0,0,7,4,16,3,2,3,4,1,2,1,0
1314,6.3046954484602775,5,30,3,4,5,57700,0,0,13,2,16,2,0,1,3,1,2,1,0
1315,6.296951137884722,9,32,4,7,8,77560,0,1,2,3,21,4,0,0,3,0,3,0,0
1316,6.154141008478334,8,30,1,2,3,103060,0,1,1,5,13,3,2,5,3,1,3,0,0
1317,5.854761267291111,6,30,4,2,5,39360,0,0,9,3,11,3,1,0,3,0,2,1,0
1318,7.113221775992778,21,41,1,7,7,79450,0,1,10,6,12,2,7,4,2,1,3,1,0
1319,7.565435073627778,7,41,1,4,5,57430,1,0,10,2,12,3,1,2,4,0,4,3,0
1320,6.200655957161945,1,19,2,0,1,152020,0,0,1,2,18,3,0,1,3,1,5,3,0
1321,6.413265283355556,20,40,2,13,20,54400,0,1,26,2,12,3,2,1,4,0,2,1,0
1322,6.890247657295832,10,35,2,6,10,37600,1,0,8,2,14,3,0,1,1,1,3,3,0
1323,10.149457831325277,13,53,3,5,7,35170,1,0,14,1,12,1,4,2,2,1,5,1,0
1324,6.272572512271111,20,45,2,15,17,25800,0,1,1,3,17,1,0,8,4,0,1,3,0
1325,7.462809013833056,9,32,4,7,9,21660,0,0,2,4,19,3,3,1,2,1,1,1,0
1326,5.778278670236388,10,29,3,9,10,58690,1,0,10,6,11,3,0,1,4,0,3,1,0
1327,7.482317045961389,10,51,3,0,1,80080,1,0,1,4,15,3,0,2,3,1,3,1,0
1328,9.868277554663056,9,58,2,0,1,52060,1,0,3,4,11,2,0,4,3,1,1,3,0
1329,5.6733757251225,15,40,4,11,12,52950,1,0,11,4,18,2,2,7,2,0,4,0,0
1330,6.501198125836667,6,34,3,2,4,164130,1,0,24,1,16,3,1,6,4,0,2,0,0
1331,7.492792280231945,2,22,4,2,2,132690,1,0,3,2,25,3,2,1,3,0,1,1,0
1332,6.022163096831666,6,27,2,2,2,27830,0,1,3,2,16,1,2,6,3,0,1,1,0
1333,6.060496430165,5,28,4,2,5,54330,1,0,4,4,13,1,0,1,4,0,2,1,0
1334,5.809675368139167,21,50,2,4,5,43740,0,0,4,5,15,3,4,3,3,1,2,1,0
1335,5.739896251673334,13,41,3,8,9,68420,0,1,7,3,12,3,1,4,4,0,4,1,0
1336,6.437435296742501,12,30,4,4,10,174260,1,0,1,0,12,3,7,2,4,1,1,1,0
1337,5.968224007139445,12,38,4,7,8,176030,0,0,1,0,16,4,0,4,1,0,2,0,0
1338,6.4605298973672225,8,32,3,4,5,45810,0,0,20,3,14,3,1,3,3,1,1,1,0
1339,8.349715528781667,6,27,2,1,5,47350,1,0,5,2,13,2,1,0,4,0,2,0,0
1340,6.9371095493083335,1,19,1,0,0,41870,0,0,10,4,22,4,0,0,2,0,2,1,1
1341,6.901268406961112,13,36,2,2,8,55050,0,0,25,3,21,2,7,4,3,1,2,2,0
1342,6.426185854529167,12,30,1,10,12,54700,0,1,1,2,18,3,6,1,3,1,1,1,0
1343,7.603064480142778,9,45,1,3,5,54760,0,1,24,3,13,4,0,4,2,0,2,1,0
1344,8.116948906738056,19,56,1,2,2,25870,0,1,4,2,12,3,2,4,3,0,4,0,0
1345,6.299080767514444,4,33,4,2,3,24400,0,0,2,4,18,4,0,0,2,0,1,3,0
1346,6.687001338688056,1,19,4,0,1,159720,0,0,8,2,21,2,1,1,2,0,2,0,1
1347,6.532518964747778,24,46,1,7,24,153790,0,1,10,1,12,3,15,1,3,1,2,0,0
1348,7.612337126282777,2,38,4,1,2,70820,0,0,4,3,14,3,2,1,4,0,1,0,0
1349,9.863165997322499,7,31,4,2,4,27280,1,0,2,3,11,3,0,8,5,0,2,0,0
1350,6.021955600178333,9,34,2,2,3,53680,0,0,9,2,14,3,1,2,3,1,2,1,0
1351,9.95758478357861,4,41,2,2,4,53470,0,0,18,1,24,2,0,1,4,0,5,1,1
1352,6.2631046407852775,5,50,3,2,3,31950,1,0,19,4,11,2,0,2,4,0,3,0,0
1353,5.846182507808889,5,53,1,3,4,39890,0,1,1,2,13,3,1,1,2,0,1,0,0
1354,7.400925925925834,8,33,2,6,8,33060,1,0,4,6,11,3,1,1,3,0,1,3,0
1355,5.882338241856112,21,40,3,9,20,70050,1,0,11,2,20,3,9,1,3,1,2,2,0
1356,5.761794957608055,36,55,2,15,24,26550,0,0,6,0,17,3,2,8,1,1,2,0,0
1357,6.199719991075278,10,34,3,9,10,13930,1,0,7,4,11,2,1,1,4,1,1,2,0
1358,6.8887204373047215,21,51,2,0,7,25700,0,0,4,2,18,3,1,3,2,0,2,0,0
1359,5.769707719767777,34,52,3,9,33,35370,1,0,2,3,11,3,11,0,4,1,2,1,0
1360,7.134955377063611,7,27,2,3,7,39860,0,0,15,3,12,2,0,1,3,0,1,2,0
1361,8.633544176706666,8,35,3,1,1,108830,1,0,2,3,12,3,0,3,4,1,2,0,1
1362,7.659798081213611,7,43,4,2,5,20280,0,1,6,2,20,4,2,4,2,0,1,1,0
1363,5.659800312360278,22,45,4,8,20,95250,1,0,9,3,19,3,11,9,2,1,1,0,0
1364,9.680381526104165,8,37,1,7,8,29290,1,0,7,2,12,3,1,1,3,1,1,0,0
1365,5.603549754573611,10,35,2,2,6,22750,0,0,1,2,13,3,1,5,3,0,2,0,0
1366,5.8622579205711105,11,42,3,2,5,78790,0,1,1,2,11,3,0,2,1,0,2,1,0
1367,5.7109348505130555,14,38,3,0,1,49300,1,0,8,0,14,3,0,9,2,0,5,0,0
1368,6.971973449352778,9,38,4,7,7,78470,1,0,25,3,14,1,1,3,1,1,1,1,0
1369,6.046319723337778,6,27,1,0,2,44010,1,0,13,4,13,3,2,5,4,0,1,0,0
1370,9.47783132530111,7,49,4,7,7,92410,0,1,23,5,19,3,1,1,1,1,2,1,0
1371,9.79372266845139,5,34,3,0,5,29740,0,1,7,2,23,4,2,1,2,0,4,0,0
1372,9.899479027219721,15,40,4,7,7,45020,1,0,23,0,12,4,3,8,3,1,1,2,0
1373,7.899023873270833,17,38,1,0,1,107480,1,0,6,3,15,3,0,7,4,1,3,0,1
1374,6.517575858991389,10,29,4,9,10,15550,1,0,10,2,19,2,1,1,2,1,2,2,1
1375,8.219972110664722,4,22,2,2,4,129360,0,1,1,3,11,2,2,1,3,1,4,2,0
1376,6.958528558678889,8,36,4,7,8,23050,0,0,1,3,17,3,1,1,3,1,2,0,0
1377,5.529138777331389,5,40,4,2,3,167040,1,0,28,2,22,1,0,9,2,0,1,0,0
1378,5.504354082998611,17,46,1,3,4,34330,0,1,25,3,18,3,0,7,1,0,5,0,0
1379,7.4074319500222225,14,32,4,8,14,34770,1,0,5,2,11,2,9,1,3,0,1,0,1
1380,7.6004718875499995,12,30,3,8,11,64300,0,0,17,2,12,3,5,1,4,0,2,1,0
1381,5.650391566265,7,27,3,7,7,65160,0,0,18,4,19,3,0,1,2,1,1,1,0
1382,6.3796184738955555,16,51,2,7,10,39070,1,0,2,2,13,1,4,5,1,1,1,0,0
1383,7.874956492636945,8,30,1,4,5,55620,0,0,10,3,13,3,0,5,4,1,2,0,1
1384,8.469769076305,16,41,4,0,1,68830,0,0,1,3,19,3,0,3,3,0,2,2,0
1385,6.529568273092222,9,30,1,1,6,28620,0,0,3,2,14,2,0,5,2,0,2,0,1
1386,7.503869924140833,7,29,3,5,6,49780,0,0,2,3,13,2,1,0,3,0,1,0,1
1387,6.063931280678055,23,45,4,8,19,103680,0,0,2,2,12,3,12,6,3,1,2,2,0
1388,5.957948460508612,16,54,1,5,6,61340,1,0,8,2,19,3,0,2,2,1,2,0,0
1389,7.465451807228889,16,36,2,7,13,67350,0,0,16,3,25,4,3,8,4,0,1,2,0
1390,7.283348951360833,7,33,2,1,3,32950,1,0,9,2,22,3,1,6,1,1,3,2,0
1391,9.768392458723612,10,37,4,7,10,52380,0,1,2,5,15,3,0,1,4,0,2,1,0
1392,6.442016956715555,17,38,3,13,16,64720,0,1,1,4,12,2,5,0,2,0,4,0,0
1393,5.849622936189166,6,31,3,4,5,96100,1,0,4,2,11,3,1,0,1,1,3,1,0
1394,5.959581659973056,7,59,4,0,1,198330,1,0,5,2,13,3,0,3,3,1,3,0,0
1395,6.757469879518055,13,37,4,8,9,97560,0,1,2,2,19,3,5,4,3,1,2,0,0
1396,6.037872601516944,11,29,4,1,11,49680,1,0,15,4,19,3,4,1,4,1,1,3,0
1397,5.826133422579167,10,35,3,8,10,21450,0,0,19,6,13,4,0,1,3,1,1,0,0
1398,8.01804439982139,4,29,4,1,4,21800,0,0,7,2,21,2,0,1,1,1,1,0,1
1399,7.108950245426111,6,52,4,2,2,83460,0,0,1,5,14,2,2,7,2,1,4,0,0
1400,5.985454038375556,22,42,4,15,22,34450,1,0,7,2,11,3,11,1,4,1,2,2,0
1401,6.234104194555833,7,59,3,2,2,27600,1,0,4,3,11,2,2,8,4,0,1,0,0
1402,7.178593261936389,32,50,4,6,7,62940,0,1,11,2,23,2,0,3,2,0,2,1,0
1403,10.098014279339445,8,33,4,4,5,71400,1,0,11,2,21,1,0,5,4,0,1,0,1
1404,8.653307675145001,22,43,4,9,17,29320,1,0,1,3,24,3,1,5,3,1,2,0,0
1405,6.84250334672,13,33,1,7,9,51470,1,0,1,2,11,4,1,7,3,0,2,0,1
1406,8.339228023203889,33,52,3,12,33,45070,0,0,2,3,14,4,15,1,3,0,1,0,0
1407,7.864447791164444,6,32,2,2,4,85640,1,0,13,2,16,3,1,2,4,1,3,1,0
1408,9.827349397590277,4,32,3,2,3,24680,0,0,23,2,11,1,1,0,1,0,3,0,1
1409,6.039698795180556,7,39,3,2,3,81610,0,1,26,2,12,3,1,7,4,0,2,1,0
1410,6.011289602855833,4,32,4,2,3,21090,1,0,2,3,13,3,2,0,4,0,4,1,0
1411,5.967138554216667,17,41,1,0,1,52940,0,1,29,3,15,2,0,2,3,1,2,0,0
1412,7.1914692101738895,9,40,4,7,9,27180,0,1,2,4,14,3,4,1,3,0,1,1,0
1413,6.522910531012777,25,45,4,7,24,58110,1,0,18,4,14,3,1,0,1,1,2,0,0
1414,6.931892012494167,9,31,3,2,2,24370,0,1,7,3,14,3,2,9,4,0,1,1,0
1415,6.213535252119445,2,33,4,2,2,27660,1,0,2,2,12,2,0,1,4,1,1,1,0
1416,6.070282240071388,13,34,1,9,11,190380,1,0,26,3,13,3,5,6,3,1,1,0,0
1417,7.108107987505555,17,37,1,2,3,30550,1,0,22,3,14,2,0,2,5,1,2,3,0
1418,7.334724453368889,9,45,3,2,3,22890,1,0,21,3,13,3,0,4,1,0,3,0,0
1419,6.605956046407777,17,37,3,0,1,40010,0,1,2,2,11,3,0,6,3,0,1,1,1
1420,6.884039491298333,20,39,3,8,19,129650,0,0,22,2,19,3,11,0,3,1,1,1,0
1421,7.005754127621389,6,29,4,5,6,35390,0,0,4,2,18,3,1,1,3,1,2,0,0
1422,8.247077197679443,10,42,1,2,3,60290,0,0,5,5,17,3,0,3,4,1,1,1,0
1423,5.781059794734444,10,29,4,2,3,26790,0,1,2,2,15,3,0,2,4,0,1,0,0
1424,7.510954930834444,5,25,3,2,4,37020,1,0,25,4,20,3,1,0,2,0,2,0,0
1425,9.400914770191667,10,42,4,8,9,23980,0,1,18,2,14,3,7,0,2,0,1,1,0
1426,6.442976349843612,22,40,3,9,21,54680,0,1,28,6,12,3,3,0,3,0,2,0,0
1427,6.933309906291667,1,51,4,0,1,131160,1,0,6,6,11,3,0,1,2,1,1,0,0
1428,7.104441097724166,6,31,2,4,5,41890,0,0,10,3,23,4,1,0,1,1,1,1,1
1429,6.7630667112894445,5,32,2,3,5,193280,1,0,17,2,15,1,0,1,4,0,4,3,0
1430,6.683305443998056,13,38,4,5,8,83210,1,0,2,5,11,3,7,3,5,0,3,3,0
1431,7.365265506470277,9,32,1,4,6,23420,0,0,10,2,12,3,0,4,1,0,1,2,0
1432,10.082624944221111,28,46,2,7,7,40710,1,0,8,5,13,2,7,3,3,1,4,0,0
1433,6.326800535475,5,28,3,0,0,58130,0,0,11,2,20,1,0,2,2,0,2,1,1
1434,6.393979250334445,10,29,2,0,0,31430,1,0,18,2,22,3,0,2,3,0,2,3,0
1435,6.6061557340472215,10,31,4,8,9,20440,1,0,1,2,21,3,7,0,3,0,3,0,0
1436,6.670332440874445,6,25,1,5,6,134640,0,1,7,2,13,3,1,1,4,1,4,1,0
1437,7.757408522980556,21,45,4,10,20,79910,1,0,17,2,13,3,4,0,2,0,2,2,0
1438,6.620523203926667,16,36,4,11,15,33770,1,0,28,2,12,3,10,0,1,0,1,2,0
1439,8.997002454261388,37,55,1,13,36,55380,0,0,14,2,17,3,4,0,4,1,1,0,0
1440,9.180586791610832,10,47,2,9,10,57620,1,0,1,4,11,2,9,1,1,0,1,2,1
1441,5.64953926818361,5,28,4,4,5,25920,1,0,1,2,14,2,0,1,3,0,1,0,0
1442,6.542738732708611,7,37,4,1,5,53460,1,0,1,2,11,4,0,4,3,0,2,0,0
1443,6.260141677822222,3,21,3,0,3,42130,0,0,3,3,12,4,1,1,2,0,1,3,0
1444,6.479802543507223,10,35,2,2,7,24380,0,1,7,5,16,2,6,7,4,0,1,0,0
1445,9.025720660419445,8,38,1,7,8,68700,0,1,8,5,11,3,7,1,3,1,1,1,0
1446,7.357505577866944,6,26,2,4,6,104470,0,1,1,3,18,1,1,1,4,0,2,0,0
1447,5.7610285586788885,28,50,2,6,10,96670,0,1,8,2,23,2,1,3,4,0,1,0,0
1448,8.008150379294722,21,53,3,3,5,21480,1,0,11,2,11,2,1,3,4,1,2,0,0
1449,6.2708099062916665,20,42,3,6,20,89260,1,0,4,4,14,3,11,1,4,0,1,0,0
1450,6.806974564926111,10,29,4,9,10,65130,0,0,16,2,11,2,0,1,4,0,1,1,0
1451,8.768038821954445,12,55,4,8,10,67990,1,0,1,2,11,3,0,3,4,1,1,0,0
1452,7.138784024988611,17,37,4,7,17,27050,0,0,5,2,11,3,5,1,1,0,1,0,0
1453,10.205353636769166,19,44,3,0,1,103330,0,1,1,2,14,1,0,3,2,0,2,1,1
1454,6.629110887996389,10,38,4,2,2,44480,0,1,2,3,12,3,1,9,3,1,1,0,0
1455,9.46033132530111,5,26,2,2,3,68540,0,1,4,5,11,3,0,2,3,0,3,0,1
1456,6.567718652387222,5,28,4,2,5,96370,0,0,7,6,13,3,0,1,3,0,1,0,0
1457,10.192650602409445,22,49,1,2,3,35910,0,0,1,2,13,3,1,9,1,1,2,0,0
1458,5.696120035698334,10,36,2,7,8,54050,0,0,5,2,14,3,7,4,3,0,3,0,0
1459,6.2364647478802775,2,31,2,2,2,46840,0,1,9,4,16,2,2,1,4,0,1,1,0
1460,10.177852521195833,8,26,4,4,8,157870,0,0,8,5,12,3,7,1,3,0,2,2,1
1461,9.754621820615556,4,37,4,2,4,15140,1,0,9,3,14,2,1,1,1,0,1,0,0
1462,5.7278313253011115,23,42,2,8,20,29560,1,0,2,2,13,4,4,5,2,0,3,0,0
1463,6.350846720214166,0,18,3,0,0,23350,0,0,1,3,14,3,0,1,4,0,1,2,1
1464,7.193022088353334,12,35,2,9,11,51540,1,0,20,2,19,2,6,0,2,0,1,0,0
1465,6.6952331548413895,4,36,4,0,1,69620,1,0,8,2,12,3,0,4,3,1,3,2,0
1466,6.9941577420791665,13,51,2,2,4,56750,0,1,2,2,13,3,1,5,3,0,2,0,0
1467,6.352928380187222,22,41,2,4,22,23790,0,0,29,6,12,3,0,1,1,0,1,0,0
1468,6.683171575189445,0,18,3,0,0,38120,0,0,7,3,15,3,0,1,3,0,1,0,0
1469,6.998131414546944,9,28,1,7,8,46480,0,0,9,2,23,3,0,0,3,0,1,2,0
1470,6.703873270861111,10,31,4,7,8,29360,1,0,8,2,12,2,7,4,1,0,1,1,0
1471,7.0846943328869445,19,39,4,7,18,21050,0,1,5,3,20,2,3,0,4,1,2,0,0
1472,7.252484381972222,10,36,2,8,9,85780,1,0,5,4,21,3,0,7,4,0,1,0,0
1473,6.428415885765278,13,32,3,8,13,27060,1,0,2,4,21,2,4,1,3,0,2,1,0
1474,6.293549754573611,19,38,2,1,10,63840,1,0,5,4,19,3,0,3,2,1,3,2,0
1475,8.96047188755,6,31,4,3,5,99070,1,0,20,3,13,3,0,0,1,1,3,1,0
1476,6.247766622043611,9,31,1,0,2,132250,1,0,7,2,21,3,1,3,4,0,2,1,0
1477,7.085691655510833,24,45,1,11,24,35400,0,1,3,6,13,3,9,1,1,1,1,0,0
1478,8.326842927264444,3,31,4,2,2,28040,0,1,16,0,19,1,2,0,4,1,2,2,0
1479,6.385087014725556,12,33,2,8,10,193920,1,0,9,3,12,3,8,6,3,0,4,1,0
1480,7.538845381525833,9,43,4,7,8,24390,0,0,7,2,15,3,1,0,4,0,4,0,0
1481,9.69072289156611,25,49,3,7,7,73140,0,0,1,2,22,3,0,7,3,0,3,0,0
1482,7.6239457831325,11,52,2,7,8,47740,1,0,7,2,18,2,7,2,1,1,2,1,1
1483,9.733267514502222,13,32,2,9,13,26620,1,0,1,6,11,3,11,1,3,0,3,1,0
1484,9.898292057117223,5,27,3,4,5,28560,0,0,13,5,12,3,0,1,2,1,4,2,0
1485,6.202559125390278,13,31,4,7,7,10810,0,1,24,4,11,3,1,4,3,0,2,3,0
1486,6.9124386434625,10,32,4,7,7,24720,0,0,7,2,13,2,0,7,3,0,2,0,0
1487,9.893810798750556,5,28,4,2,3,56730,1,0,9,4,14,2,2,5,4,0,1,1,1
1488,5.854153279785555,11,30,4,9,10,41970,1,0,13,3,13,3,1,1,3,1,4,0,0
1489,6.157259036144445,10,31,3,9,10,97130,1,0,2,5,17,3,8,1,1,1,1,0,0
1490,5.719487951807222,21,39,4,3,21,20620,1,0,19,4,13,3,13,1,4,1,1,0,0
1491,9.444157742079167,12,39,3,0,1,42840,1,0,1,0,17,2,0,4,1,1,1,1,1
1492,6.887290272199722,9,33,4,1,7,47880,0,0,4,0,11,2,0,3,2,0,4,1,0
1493,6.448000892458611,21,47,3,1,3,59060,1,0,4,4,23,3,1,4,3,1,2,0,0
1494,5.868133645693612,9,43,3,0,9,38860,0,1,14,2,17,4,0,1,3,1,5,2,0
1495,8.682660642570276,6,27,2,4,5,168230,1,0,2,3,17,3,1,0,3,0,1,0,0
1496,5.52937751004,20,54,3,3,4,29330,0,0,1,2,12,2,0,3,4,0,2,2,0
1497,6.943260821061945,10,43,1,0,1,65000,1,0,7,3,23,2,0,8,2,1,2,0,0
1498,6.963824185631389,12,45,4,8,10,171740,1,0,3,6,14,3,9,9,1,1,1,1,0
1499,9.427814591699999,6,40,4,2,4,50330,1,0,2,6,14,2,0,2,4,0,4,2,0
1500,6.548405845604444,4,29,4,2,3,25870,0,0,8,3,22,3,2,0,3,0,3,2,0
1501,7.218372378402222,10,30,3,2,10,55070,0,1,10,2,12,3,1,1,3,0,2,2,0
1502,5.521642124051667,8,27,2,7,8,43930,1,0,11,2,18,3,0,1,2,0,1,1,0
1503,5.784857206604166,8,37,4,4,6,133480,0,1,1,4,14,2,0,7,4,0,2,0,0
1504,8.867380633645556,12,38,4,9,11,65830,0,1,28,1,12,3,2,0,4,0,1,0,0
1505,9.577612672913611,11,31,4,10,11,81030,0,0,6,5,15,2,4,1,3,1,3,1,0
1506,7.810920348058889,7,29,2,7,7,39780,0,1,3,0,11,3,1,1,4,0,3,0,0
1507,7.277926149040556,17,35,2,13,16,25440,0,0,16,3,13,3,0,0,2,0,3,1,0
1508,6.839363007585833,4,23,4,2,4,53990,0,1,20,2,23,2,0,1,4,0,1,0,0
1509,9.553095716198056,8,41,2,2,5,54870,0,0,9,0,19,3,1,6,2,1,1,2,0
1510,7.470902498884167,5,47,3,0,0,68340,0,0,1,2,16,3,0,3,3,1,2,1,0
1511,5.788009817045833,16,42,4,0,1,10910,0,0,3,0,22,3,0,2,4,0,1,0,0
1512,6.015408299866111,4,29,3,2,4,57360,1,0,22,1,22,2,0,1,4,0,2,0,0
1513,8.168871039714166,4,42,3,0,3,22260,0,1,7,3,12,3,1,0,4,0,3,1,0
1514,7.543404730031111,8,32,2,7,8,57470,1,0,2,0,13,3,0,1,3,0,2,0,0
1515,6.8260352521194445,15,48,3,0,0,98540,1,0,13,2,16,1,0,3,4,0,4,1,0
1516,10.28265729585,13,37,1,7,7,54670,0,1,8,2,12,3,6,4,5,0,2,0,0
1517,9.899727800089167,4,30,3,2,2,53800,1,0,25,0,21,4,2,7,4,0,1,1,0
1518,5.640371485943611,8,26,3,7,8,51510,1,0,28,3,15,3,7,1,3,1,5,3,0
1519,5.925865684961945,14,42,4,0,1,21330,0,0,2,2,13,3,0,3,2,1,1,2,0
1520,7.874120928156945,3,21,2,2,3,178750,0,0,9,5,12,3,1,1,3,1,4,0,1
1521,7.058519634091667,7,36,4,0,1,24320,0,0,28,4,22,3,0,4,3,0,2,0,0
1522,6.6227108433733335,16,36,4,12,13,47710,1,0,6,2,13,3,1,4,3,1,2,1,0
1523,6.0590885765283335,15,57,3,2,3,191610,1,0,21,2,18,3,1,2,4,0,5,0,0
1524,7.7002967425255555,10,40,3,7,7,50870,1,0,8,3,14,3,1,3,3,0,2,1,0
1525,7.6259393128066675,3,21,4,2,3,28630,0,0,1,2,14,2,2,1,5,1,2,0,0
1526,10.200648148148055,1,33,3,0,1,55610,0,0,28,3,21,3,0,1,2,1,5,1,1
1527,7.732893797411667,17,37,1,3,5,21440,1,0,5,3,19,3,0,6,3,0,4,0,0
1528,5.966742525658056,7,46,3,0,1,30650,1,0,2,3,11,4,0,2,4,1,2,0,0
1529,7.056212628290833,8,41,2,7,8,28100,0,0,16,3,11,3,7,1,1,1,1,0,1
1530,6.807379518072222,20,50,4,3,4,98880,0,0,9,2,15,3,1,6,3,1,3,0,0
1531,8.637327086122221,8,40,3,0,6,86280,1,0,8,2,20,3,1,2,3,1,1,0,1
1532,9.978037706380833,3,31,2,2,2,28670,0,0,1,5,24,3,2,0,3,0,4,0,0
1533,5.795688308790555,1,21,2,0,1,53730,0,0,10,2,12,3,0,1,2,0,1,1,1
1534,7.535359214636111,6,29,4,2,3,66670,0,0,1,6,12,3,1,9,3,1,2,1,0
1535,7.464640785363612,10,35,2,0,1,50030,0,0,29,2,15,3,0,9,3,1,3,0,0
1536,5.637102855867777,5,27,2,4,5,23670,0,1,2,2,12,3,0,1,3,0,1,1,0
1537,6.6870716198125,7,28,4,7,7,28580,0,0,2,2,12,3,0,1,2,0,3,0,0
1538,7.200520972780001,26,49,3,0,5,52040,0,0,2,3,14,3,0,8,3,0,2,1,0
